u,v,x,y,z
5.217391304347825942e-01,9.411764705882352811e-01,3.705482041587896402e-01,9.869409187745659118e-01,5.939569267508049144e+00
5.217391304347825942e-01,1.000000000000000000e+00,3.705482041587894182e-01,9.869409187745643575e-01,5.998141895125228551e+00
5.652173913043477826e-01,0.000000000000000000e+00,1.697164461247637202e-01,9.233240315659969610e-01,1.858104874769545391e-03
5.652173913043477826e-01,5.882352941176470507e-02,1.697164461247636924e-01,9.233240315659975161e-01,6.043073249194796936e-02
5.652173913043477826e-01,1.176470588235294101e-01,1.697164461247637479e-01,9.233240315659975161e-01,2.994187227232644744e-01
5.652173913043477826e-01,1.764705882352941013e-01,1.697164461247636646e-01,9.233240315659974051e-01,6.631558157950392385e-01
5.652173913043477826e-01,2.352941176470588203e-01,1.697164461247638034e-01,9.233240315659971831e-01,1.095975751933592646e+00
5.652173913043477826e-01,2.941176470588235392e-01,1.697164461247637757e-01,9.233240315659978492e-01,1.517647058823530015e+00
5.652173913043477826e-01,3.529411764705882026e-01,1.697164461247636646e-01,9.233240315659979602e-01,1.941176470588235725e+00
5.652173913043477826e-01,4.117647058823529216e-01,1.697164461247636646e-01,9.233240315659978492e-01,2.364705882352942545e+00
5.652173913043477826e-01,4.705882352941176405e-01,1.697164461247637479e-01,9.233240315659980713e-01,2.788235294117648699e+00
5.652173913043477826e-01,5.294117647058823595e-01,1.697164461247636646e-01,9.233240315659978492e-01,3.211764705882354409e+00
5.652173913043477826e-01,5.882352941176470784e-01,1.697164461247637757e-01,9.233240315659979602e-01,3.635294117647058787e+00
5.652173913043477826e-01,6.470588235294117974e-01,1.697164461247638867e-01,9.233240315659978492e-01,4.058823529411763609e+00
5.652173913043477826e-01,7.058823529411764053e-01,1.697164461247637202e-01,9.233240315659972941e-01,4.482352941176465322e+00
5.652173913043477826e-01,7.647058823529411242e-01,1.697164461247646083e-01,9.233240315660016240e-01,4.904024248066418679e+00
5.652173913043477826e-01,8.235294117647058432e-01,1.697164461247642753e-01,9.233240315660000697e-01,5.336844184204967867e+00
5.652173913043477826e-01,8.823529411764705621e-01,1.697164461247638034e-01,9.233240315659980713e-01,5.700581277276737246e+00
5.652173913043477826e-01,9.411764705882352811e-01,1.697164461247633593e-01,9.233240315659964059e-01,5.939569267508049144e+00
5.652173913043477826e-01,1.000000000000000000e+00,1.697164461247629152e-01,9.233240315659946296e-01,5.998141895125228551e+00
6.086956521739130821e-01,0.000000000000000000e+00,4.631379962192815752e-02,7.501113211510176404e-01,1.858104874769325298e-03
6.086956521739130821e-01,5.882352941176470507e-02,4.631379962192803956e-02,7.501113211510176404e-01,6.043073249194742119e-02
6.086956521739130821e-01,1.176470588235294101e-01,4.631379962192795630e-02,7.501113211510180845e-01,2.994187227232640303e-01
6.086956521739130821e-01,1.764705882352941013e-01,4.631379962192794242e-02,7.501113211510183065e-01,6.631558157950391275e-01
6.086956521739130821e-01,2.352941176470588203e-01,4.631379962192808120e-02,7.501113211510186396e-01,1.095975751933592202e+00
6.086956521739130821e-01,2.941176470588235392e-01,4.631379962192796323e-02,7.501113211510187506e-01,1.517647058823530459e+00
6.086956521739130821e-01,3.529411764705882026e-01,4.631379962192794936e-02,7.501113211510186396e-01,1.941176470588235947e+00
6.086956521739130821e-01,4.117647058823529216e-01,4.631379962192794242e-02,7.501113211510187506e-01,2.364705882352943878e+00
6.086956521739130821e-01,4.705882352941176405e-01,4.631379962192794242e-02,7.501113211510187506e-01,2.788235294117649588e+00
6.086956521739130821e-01,5.294117647058823595e-01,4.631379962192791466e-02,7.501113211510186396e-01,3.211764705882354409e+00
6.086956521739130821e-01,5.882352941176470784e-01,4.631379962192797017e-02,7.501113211510185286e-01,3.635294117647057011e+00
6.086956521739130821e-01,6.470588235294117974e-01,4.631379962192797017e-02,7.501113211510186396e-01,4.058823529411760944e+00
6.086956521739130821e-01,7.058823529411764053e-01,4.631379962192793548e-02,7.501113211510183065e-01,4.482352941176466210e+00
6.086956521739130821e-01,7.647058823529411242e-01,4.631379962192907346e-02,7.501113211510230805e-01,4.904024248066418679e+00
6.086956521739130821e-01,8.235294117647058432e-01,4.631379962192864325e-02,7.501113211510208600e-01,5.336844184204966979e+00
6.086956521739130821e-01,8.823529411764705621e-01,4.631379962192819222e-02,7.501113211510193057e-01,5.700581277276739911e+00
6.086956521739130821e-01,9.411764705882352811e-01,4.631379962192769956e-02,7.501113211510176404e-01,5.939569267508050032e+00
6.086956521739130821e-01,1.000000000000000000e+00,4.631379962192719302e-02,7.501113211510156420e-01,5.998141895125227663e+00
6.521739130434782705e-01,0.000000000000000000e+00,3.402646502836878528e-04,5.207285384222991587e-01,1.858104874769270004e-03
6.521739130434782705e-01,5.882352941176470507e-02,3.402646502835067911e-04,5.207285384222993807e-01,6.043073249194728241e-02
6.521739130434782705e-01,1.176470588235294101e-01,3.402646502834432568e-04,5.207285384222998248e-01,2.994187227232639747e-01
6.521739130434782705e-01,1.764705882352941013e-01,3.402646502834935638e-04,5.207285384223001579e-01,6.631558157950390164e-01
6.521739130434782705e-01,2.352941176470588203e-01,3.402646502836809139e-04,5.207285384223003799e-01,1.095975751933592646e+00
6.521739130434782705e-01,2.941176470588235392e-01,3.402646502834917206e-04,5.207285384223004909e-01,1.517647058823530459e+00
6.521739130434782705e-01,3.529411764705882026e-01,3.402646502834866249e-04,5.207285384223004909e-01,1.941176470588236169e+00
6.521739130434782705e-01,4.117647058823529216e-01,3.402646502834779513e-04,5.207285384223004909e-01,2.364705882352942989e+00
6.521739130434782705e-01,4.705882352941176405e-01,3.402646502834623388e-04,5.207285384223004909e-01,2.788235294117648255e+00
6.521739130434782705e-01,5.294117647058823595e-01,3.402646502834398958e-04,5.207285384223006020e-01,3.211764705882351745e+00
6.521739130434782705e-01,5.882352941176470784e-01,3.402646502834369684e-04,5.207285384223000468e-01,3.635294117647055234e+00
6.521739130434782705e-01,6.470588235294117974e-01,3.402646502834293790e-04,5.207285384223001579e-01,4.058823529411760056e+00
6.521739130434782705e-01,7.058823529411764053e-01,3.402646502834345832e-04,5.207285384223001579e-01,4.482352941176466210e+00
6.521739130434782705e-01,7.647058823529411242e-01,3.402646502847787228e-04,5.207285384223051539e-01,4.904024248066420455e+00
6.521739130434782705e-01,8.235294117647058432e-01,3.402646502842720209e-04,5.207285384223029334e-01,5.336844184204967867e+00
6.521739130434782705e-01,8.823529411764705621e-01,3.402646502837945383e-04,5.207285384223012681e-01,5.700581277276739023e+00
6.521739130434782705e-01,9.411764705882352811e-01,3.402646502833200914e-04,5.207285384222994917e-01,5.939569267508051809e+00
6.521739130434782705e-01,1.000000000000000000e+00,3.402646502828551855e-04,5.207285384222976043e-01,5.998141895125226775e+00
6.956521739130434590e-01,0.000000000000000000e+00,3.179584120982986012e-02,2.886014342725108928e-01,1.858104874768930432e-03
6.956521739130434590e-01,5.882352941176470507e-02,3.179584120982976991e-02,2.886014342725112258e-01,6.043073249194733793e-02
6.956521739130434590e-01,1.176470588235294101e-01,3.179584120982977685e-02,2.886014342725115589e-01,2.994187227232641413e-01
6.956521739130434590e-01,1.764705882352941013e-01,3.179584120982989481e-02,2.886014342725120585e-01,6.631558157950392385e-01
6.956521739130434590e-01,2.352941176470588203e-01,3.179584120983012380e-02,2.886014342725123361e-01,1.095975751933592868e+00
6.956521739130434590e-01,2.941176470588235392e-01,3.179584120982991563e-02,2.886014342725121140e-01,1.517647058823530903e+00
6.956521739130434590e-01,3.529411764705882026e-01,3.179584120982988787e-02,2.886014342725120585e-01,1.941176470588236613e+00
6.956521739130434590e-01,4.117647058823529216e-01,3.179584120982986706e-02,2.886014342725120585e-01,2.364705882352942545e+00
6.956521739130434590e-01,4.705882352941176405e-01,3.179584120982982542e-02,2.886014342725120585e-01,2.788235294117648699e+00
6.956521739130434590e-01,5.294117647058823595e-01,3.179584120982982542e-02,2.886014342725119475e-01,3.211764705882349968e+00
6.956521739130434590e-01,5.882352941176470784e-01,3.179584120982977685e-02,2.886014342725116699e-01,3.635294117647053014e+00
6.956521739130434590e-01,6.470588235294117974e-01,3.179584120982977685e-02,2.886014342725117254e-01,4.058823529411759168e+00
6.956521739130434590e-01,7.058823529411764053e-01,3.179584120982978379e-02,2.886014342725115589e-01,4.482352941176465322e+00
6.956521739130434590e-01,7.647058823529411242e-01,3.179584120983124790e-02,2.886014342725173321e-01,4.904024248066423119e+00
6.956521739130434590e-01,8.235294117647058432e-01,3.179584120983074136e-02,2.886014342725152781e-01,5.336844184204969643e+00
6.956521739130434590e-01,8.823529411764705621e-01,3.179584120983027645e-02,2.886014342725133908e-01,5.700581277276739911e+00
6.956521739130434590e-01,9.411764705882352811e-01,3.179584120982985318e-02,2.886014342725115589e-01,5.939569267508053585e+00
6.956521739130434590e-01,1.000000000000000000e+00,3.179584120982938827e-02,2.886014342725093940e-01,5.998141895125226775e+00
7.391304347826086474e-01,0.000000000000000000e+00,1.406805293005666257e-01,1.071557595943213315e-01,1.858104874767856855e-03
7.391304347826086474e-01,5.882352941176470507e-02,1.406805293005667923e-01,1.071557595943220947e-01,6.043073249194735874e-02
7.391304347826086474e-01,1.176470588235294101e-01,1.406805293005669588e-01,1.071557595943227054e-01,2.994187227232642523e-01
7.391304347826086474e-01,1.764705882352941013e-01,1.406805293005671254e-01,1.071557595943231633e-01,6.631558157950392385e-01
7.391304347826086474e-01,2.352941176470588203e-01,1.406805293005674029e-01,1.071557595943234409e-01,1.095975751933593090e+00
7.391304347826086474e-01,2.941176470588235392e-01,1.406805293005672086e-01,1.071557595943224833e-01,1.517647058823531125e+00
7.391304347826086474e-01,3.529411764705882026e-01,1.406805293005671531e-01,1.071557595943226360e-01,1.941176470588236391e+00
7.391304347826086474e-01,4.117647058823529216e-01,1.406805293005670143e-01,1.071557595943226915e-01,2.364705882352942545e+00
7.391304347826086474e-01,4.705882352941176405e-01,1.406805293005669588e-01,1.071557595943228441e-01,2.788235294117647367e+00
7.391304347826086474e-01,5.294117647058823595e-01,1.406805293005669866e-01,1.071557595943221364e-01,3.211764705882346416e+00
7.391304347826086474e-01,5.882352941176470784e-01,1.406805293005669311e-01,1.071557595943220254e-01,3.635294117647053014e+00
7.391304347826086474e-01,6.470588235294117974e-01,1.406805293005669311e-01,1.071557595943220670e-01,4.058823529411759168e+00
7.391304347826086474e-01,7.058823529411764053e-01,1.406805293005669588e-01,1.071557595943221641e-01,4.482352941176465322e+00
7.391304347826086474e-01,7.647058823529411242e-01,1.406805293005684299e-01,1.071557595943292418e-01,4.904024248066423119e+00
7.391304347826086474e-01,8.235294117647058432e-01,1.406805293005680413e-01,1.071557595943269658e-01,5.336844184204971420e+00
7.391304347826086474e-01,8.823529411764705621e-01,1.406805293005677082e-01,1.071557595943248842e-01,5.700581277276740799e+00
7.391304347826086474e-01,9.411764705882352811e-01,1.406805293005672919e-01,1.071557595943227609e-01,5.939569267508051809e+00
7.391304347826086474e-01,1.000000000000000000e+00,1.406805293005667090e-01,1.071557595943203045e-01,5.998141895125228551e+00
7.826086956521738358e-01,0.000000000000000000e+00,3.266352252134714917e-01,1.757253878236861994e-02,1.858104874768962524e-03
7.826086956521738358e-01,5.882352941176470507e-02,3.266352252134704370e-01,1.757253878236861647e-02,6.043073249194784446e-02
7.826086956521738358e-01,1.176470588235294101e-01,3.266352252134703815e-01,1.757253878236861994e-02,2.994187227232641968e-01
7.826086956521738358e-01,1.764705882352941013e-01,3.266352252134704925e-01,1.757253878236861300e-02,6.631558157950386834e-01
7.826086956521738358e-01,2.352941176470588203e-01,3.266352252134705481e-01,1.757253878236859218e-02,1.095975751933592202e+00
7.826086956521738358e-01,2.941176470588235392e-01,3.266352252134699929e-01,1.757253878236861647e-02,1.517647058823529571e+00
7.826086956521738358e-01,3.529411764705882026e-01,3.266352252134701595e-01,1.757253878236860953e-02,1.941176470588235059e+00
7.826086956521738358e-01,4.117647058823529216e-01,3.266352252134698264e-01,1.757253878236860953e-02,2.364705882352941213e+00
7.826086956521738358e-01,4.705882352941176405e-01,3.266352252134695489e-01,1.757253878236860953e-02,2.788235294117645147e+00
7.826086956521738358e-01,5.294117647058823595e-01,3.266352252134696599e-01,1.757253878236861300e-02,3.211764705882355742e+00
7.826086956521738358e-01,5.882352941176470784e-01,3.266352252134701595e-01,1.757253878236858871e-02,3.635294117647060563e+00
7.826086956521738358e-01,6.470588235294117974e-01,3.266352252134701595e-01,1.757253878236860953e-02,4.058823529411762721e+00
7.826086956521738358e-01,7.058823529411764053e-01,3.266352252134701040e-01,1.757253878236863034e-02,4.482352941176473315e+00
7.826086956521738358e-01,7.647058823529411242e-01,3.266352252134696599e-01,1.757253878236860953e-02,4.904024248066408909e+00
7.826086956521738358e-01,8.235294117647058432e-01,3.266352252134707701e-01,1.757253878236862341e-02,5.336844184204966979e+00
7.826086956521738358e-01,8.823529411764705621e-01,3.266352252134702705e-01,1.757253878236861300e-02,5.700581277276739023e+00
7.826086956521738358e-01,9.411764705882352811e-01,3.266352252134695489e-01,1.757253878236861300e-02,5.939569267508054473e+00
7.826086956521738358e-01,1.000000000000000000e+00,3.266352252134699929e-01,1.757253878236863728e-02,5.998141895125239209e+00
8.260869565217391353e-01,0.000000000000000000e+00,5.829502827923053188e-01,2.323641491883439783e-03,1.858104874768778210e-03
8.260869565217391353e-01,5.882352941176470507e-02,5.829502827923050967e-01,2.323641491883439349e-03,6.043073249194788610e-02
8.260869565217391353e-01,1.176470588235294101e-01,5.829502827923052077e-01,2.323641491883438482e-03,2.994187227232645299e-01
8.260869565217391353e-01,1.764705882352941013e-01,5.829502827923049857e-01,2.323641491883437181e-03,6.631558157950391275e-01
8.260869565217391353e-01,2.352941176470588203e-01,5.829502827923049857e-01,2.323641491883440217e-03,1.095975751933593090e+00
8.260869565217391353e-01,2.941176470588235392e-01,5.829502827923040975e-01,2.323641491883443686e-03,1.517647058823529349e+00
8.260869565217391353e-01,3.529411764705882026e-01,5.829502827923044306e-01,2.323641491883443686e-03,1.941176470588234837e+00
8.260869565217391353e-01,4.117647058823529216e-01,5.829502827923043196e-01,2.323641491883441518e-03,2.364705882352939881e+00
8.260869565217391353e-01,4.705882352941176405e-01,5.829502827923043196e-01,2.323641491883446722e-03,2.788235294117644703e+00
8.260869565217391353e-01,5.294117647058823595e-01,5.829502827923045416e-01,2.323641491883439783e-03,3.211764705882354409e+00
8.260869565217391353e-01,5.882352941176470784e-01,5.829502827923047636e-01,2.323641491883444120e-03,3.635294117647060119e+00
8.260869565217391353e-01,6.470588235294117974e-01,5.829502827923045416e-01,2.323641491883450191e-03,4.058823529411764497e+00
8.260869565217391353e-01,7.058823529411764053e-01,5.829502827923045416e-01,2.323641491883453227e-03,4.482352941176470651e+00
8.260869565217391353e-01,7.647058823529411242e-01,5.829502827923042085e-01,2.323641491883462334e-03,4.904024248066410685e+00
8.260869565217391353e-01,8.235294117647058432e-01,5.829502827923047636e-01,2.323641491883461901e-03,5.336844184204963426e+00
8.260869565217391353e-01,8.823529411764705621e-01,5.829502827923045416e-01,2.323641491883457998e-03,5.700581277276737246e+00
8.260869565217391353e-01,9.411764705882352811e-01,5.829502827923043196e-01,2.323641491883457998e-03,5.939569267508054473e+00
8.260869565217391353e-01,1.000000000000000000e+00,5.829502827923045416e-01,2.323641491883469273e-03,5.998141895125236545e+00
8.695652173913043237e-01,0.000000000000000000e+00,7.822942734143225607e-01,-2.033186305398026507e-03,1.858104874768851068e-03
8.695652173913043237e-01,5.882352941176470507e-02,7.822942734143221166e-01,-2.033186305398031277e-03,6.043073249194794855e-02
8.695652173913043237e-01,1.176470588235294101e-01,7.822942734143223387e-01,-2.033186305398026073e-03,2.994187227232647519e-01
8.695652173913043237e-01,1.764705882352941013e-01,7.822942734143224497e-01,-2.033186305398023037e-03,6.631558157950396826e-01
8.695652173913043237e-01,2.352941176470588203e-01,7.822942734143225607e-01,-2.033186305398017400e-03,1.095975751933593090e+00
8.695652173913043237e-01,2.941176470588235392e-01,7.822942734143213395e-01,-2.033186305398010461e-03,1.517647058823529349e+00
8.695652173913043237e-01,3.529411764705882026e-01,7.822942734143214505e-01,-2.033186305398017833e-03,1.941176470588234171e+00
8.695652173913043237e-01,4.117647058823529216e-01,7.822942734143215615e-01,-2.033186305398018701e-03,2.364705882352938993e+00
8.695652173913043237e-01,4.705882352941176405e-01,7.822942734143215615e-01,-2.033186305398010027e-03,2.788235294117644258e+00
8.695652173913043237e-01,5.294117647058823595e-01,7.822942734143221166e-01,-2.033186305398026941e-03,3.211764705882353965e+00
8.695652173913043237e-01,5.882352941176470784e-01,7.822942734143220056e-01,-2.033186305398017400e-03,3.635294117647059675e+00
8.695652173913043237e-01,6.470588235294117974e-01,7.822942734143217836e-01,-2.033186305398012195e-03,4.058823529411764497e+00
8.695652173913043237e-01,7.058823529411764053e-01,7.822942734143216725e-01,-2.033186305398017833e-03,4.482352941176469763e+00
8.695652173913043237e-01,7.647058823529411242e-01,7.822942734143221166e-01,-2.033186305397997450e-03,4.904024248066411573e+00
8.695652173913043237e-01,8.235294117647058432e-01,7.822942734143217836e-01,-2.033186305398003088e-03,5.336844184204961650e+00
8.695652173913043237e-01,8.823529411764705621e-01,7.822942734143214505e-01,-2.033186305398005690e-03,5.700581277276736358e+00
8.695652173913043237e-01,9.411764705882352811e-01,7.822942734143213395e-01,-2.033186305398011328e-03,5.939569267508053585e+00
8.695652173913043237e-01,1.000000000000000000e+00,7.822942734143218946e-01,-2.033186305398001787e-03,5.998141895125234768e+00
9.130434782608695121e-01,0.000000000000000000e+00,9.208092067318225382e-01,-5.809103729708772930e-04,1.858104874769170040e-03
9.130434782608695121e-01,5.882352941176470507e-02,9.208092067318222051e-01,-5.809103729708809793e-04,6.043073249194808039e-02
9.130434782608695121e-01,1.176470588235294101e-01,9.208092067318220941e-01,-5.809103729708750162e-04,2.994187227232650850e-01
9.130434782608695121e-01,1.764705882352941013e-01,9.208092067318222051e-01,-5.809103729708675352e-04,6.631558157950400156e-01
9.130434782608695121e-01,2.352941176470588203e-01,9.208092067318224272e-01,-5.809103729708681857e-04,1.095975751933593312e+00
9.130434782608695121e-01,2.941176470588235392e-01,9.208092067318210949e-01,-5.809103729708575605e-04,1.517647058823528905e+00
9.130434782608695121e-01,3.529411764705882026e-01,9.208092067318210949e-01,-5.809103729708655836e-04,1.941176470588233283e+00
9.130434782608695121e-01,4.117647058823529216e-01,9.208092067318212059e-01,-5.809103729708631984e-04,2.364705882352938549e+00
9.130434782608695121e-01,4.705882352941176405e-01,9.208092067318214280e-01,-5.809103729708546332e-04,2.788235294117643370e+00
9.130434782608695121e-01,5.294117647058823595e-01,9.208092067318219831e-01,-5.809103729708742572e-04,3.211764705882354853e+00
9.130434782608695121e-01,5.882352941176470784e-01,9.208092067318217611e-01,-5.809103729708665594e-04,3.635294117647058343e+00
9.130434782608695121e-01,6.470588235294117974e-01,9.208092067318216500e-01,-5.809103729708627647e-04,4.058823529411764497e+00
9.130434782608695121e-01,7.058823529411764053e-01,9.208092067318213170e-01,-5.809103729708694867e-04,4.482352941176468875e+00
9.130434782608695121e-01,7.647058823529411242e-01,9.208092067318217611e-01,-5.809103729708523563e-04,4.904024248066412461e+00
9.130434782608695121e-01,8.235294117647058432e-01,9.208092067318214280e-01,-5.809103729708522479e-04,5.336844184204960762e+00
9.130434782608695121e-01,8.823529411764705621e-01,9.208092067318214280e-01,-5.809103729708586447e-04,5.700581277276733694e+00
9.130434782608695121e-01,9.411764705882352811e-01,9.208092067318212059e-01,-5.809103729708674268e-04,5.939569267508050032e+00
9.130434782608695121e-01,1.000000000000000000e+00,9.208092067318216500e-01,-5.809103729708669931e-04,5.998141895125234768e+00
9.565217391304348116e-01,0.000000000000000000e+00,9.946370923971045164e-01,1.597503525669861056e-03,1.858104874769722983e-03
9.565217391304348116e-01,5.882352941176470507e-02,9.946370923971039613e-01,1.597503525669857587e-03,6.043073249194838570e-02
9.565217391304348116e-01,1.176470588235294101e-01,9.946370923971037392e-01,1.597503525669867344e-03,2.994187227232654180e-01
9.565217391304348116e-01,1.764705882352941013e-01,9.946370923971037392e-01,1.597503525669875801e-03,6.631558157950404597e-01
9.565217391304348116e-01,2.352941176470588203e-01,9.946370923971040723e-01,1.597503525669869730e-03,1.095975751933593756e+00
9.565217391304348116e-01,2.941176470588235392e-01,9.946370923971028510e-01,1.597503525669870814e-03,1.517647058823528239e+00
9.565217391304348116e-01,3.529411764705882026e-01,9.946370923971028510e-01,1.597503525669862791e-03,1.941176470588232394e+00
9.565217391304348116e-01,4.117647058823529216e-01,9.946370923971028510e-01,1.597503525669873199e-03,2.364705882352938104e+00
9.565217391304348116e-01,4.705882352941176405e-01,9.946370923971026290e-01,1.597503525669887294e-03,2.788235294117642482e+00
9.565217391304348116e-01,5.294117647058823595e-01,9.946370923971038502e-01,1.597503525669867561e-03,3.211764705882354409e+00
9.565217391304348116e-01,5.882352941176470784e-01,9.946370923971034061e-01,1.597503525669869730e-03,3.635294117647057455e+00
9.565217391304348116e-01,6.470588235294117974e-01,9.946370923971030731e-01,1.597503525669870597e-03,4.058823529411763609e+00
9.565217391304348116e-01,7.058823529411764053e-01,9.946370923971030731e-01,1.597503525669868429e-03,4.482352941176468875e+00
9.565217391304348116e-01,7.647058823529411242e-01,9.946370923971026290e-01,1.597503525669878837e-03,4.904024248066408909e+00
9.565217391304348116e-01,8.235294117647058432e-01,9.946370923971025180e-01,1.597503525669883391e-03,5.336844184204958097e+00
9.565217391304348116e-01,8.823529411764705621e-01,9.946370923971024069e-01,1.597503525669875368e-03,5.700581277276732806e+00
9.565217391304348116e-01,9.411764705882352811e-01,9.946370923971026290e-01,1.597503525669861923e-03,5.939569267508048256e+00
9.565217391304348116e-01,1.000000000000000000e+00,9.946370923971029621e-01,1.597503525669853684e-03,5.998141895125232992e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999199400624666501e-01,-5.809103729708712215e-04,1.858104874770499489e-03
1.000000000000000000e+00,5.882352941176470507e-02,9.999199400624659839e-01,-5.809103729708675352e-04,6.043073249194887142e-02
1.000000000000000000e+00,1.176470588235294101e-01,9.999199400624658729e-01,-5.809103729708584279e-04,2.994187227232658066e-01
1.000000000000000000e+00,1.764705882352941013e-01,9.999199400624659839e-01,-5.809103729708512721e-04,6.631558157950409038e-01
1.000000000000000000e+00,2.352941176470588203e-01,9.999199400624659839e-01,-5.809103729708540911e-04,1.095975751933594200e+00
1.000000000000000000e+00,2.941176470588235392e-01,9.999199400624647627e-01,-5.809103729708881350e-04,1.517647058823526907e+00
1.000000000000000000e+00,3.529411764705882026e-01,9.999199400624649847e-01,-5.809103729708963750e-04,1.941176470588231506e+00
1.000000000000000000e+00,4.117647058823529216e-01,9.999199400624647627e-01,-5.809103729708771846e-04,2.364705882352936328e+00
1.000000000000000000e+00,4.705882352941176405e-01,9.999199400624642076e-01,-5.809103729708427069e-04,2.788235294117640706e+00
1.000000000000000000e+00,5.294117647058823595e-01,9.999199400624657619e-01,-5.809103729708597289e-04,3.211764705882352633e+00
1.000000000000000000e+00,5.882352941176470784e-01,9.999199400624653178e-01,-5.809103729708623310e-04,3.635294117647057011e+00
1.000000000000000000e+00,6.470588235294117974e-01,9.999199400624652068e-01,-5.809103729708635236e-04,4.058823529411764497e+00
1.000000000000000000e+00,7.058823529411764053e-01,9.999199400624652068e-01,-5.809103729708588616e-04,4.482352941176470651e+00
1.000000000000000000e+00,7.647058823529411242e-01,9.999199400624629863e-01,-5.809103729708584279e-04,4.904024248066399139e+00
1.000000000000000000e+00,8.235294117647058432e-01,9.999199400624632084e-01,-5.809103729708539826e-04,5.336844184204953656e+00
1.000000000000000000e+00,8.823529411764705621e-01,9.999199400624636525e-01,-5.809103729708562595e-04,5.700581277276730141e+00
1.000000000000000000e+00,9.411764705882352811e-01,9.999199400624642076e-01,-5.809103729708684025e-04,5.939569267508047368e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.999199400624642076e-01,-5.809103729708935560e-04,5.998141895125226775e+00
